Category,ID,Latitude,Longitude,Date,MODIS_Tile,MCD43A4_006_Line_Y_500m,MCD43A4_006_Sample_X_500m,MCD43A4_006_Nadir_Reflectance_Band1,MCD43A4_006_Nadir_Reflectance_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill_Description
3.4,ELKBR085,44.30985,-90.54836,2015-10-10,h11v04,1365,1249,0.0334,0.199,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-11,h11v04,1365,1249,0.0347,0.1916,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-12,h11v04,1365,1249,0.0357,0.1879,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-13,h11v04,1365,1249,0.0357,0.1875,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-14,h11v04,1365,1249,0.0357,0.1871,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-15,h11v04,1365,1249,0.0358,0.1866,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-16,h11v04,1365,1249,0.0363,0.1851,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-17,h11v04,1365,1249,0.0363,0.1847,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-18,h11v04,1365,1249,0.0354,0.1747,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-19,h11v04,1365,1249,0.0355,0.1747,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-20,h11v04,1365,1249,0.0351,0.1703,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-21,h11v04,1365,1249,0.0351,0.1703,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-22,h11v04,1365,1249,0.0351,0.1704,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-23,h11v04,1365,1249,0.0369,0.1703,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-24,h11v04,1365,1249,0.037,0.1703,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-25,h11v04,1365,1249,0.0323,0.1575,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-26,h11v04,1365,1249,0.036,0.1591,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-27,h11v04,1365,1249,0.0286,0.1455,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-28,h11v04,1365,1249,0.0285,0.1455,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-29,h11v04,1365,1249,0.0285,0.1455,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-30,h11v04,1365,1249,0.0285,0.1454,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-10-31,h11v04,1365,1249,0.0284,0.1507,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-01,h11v04,1365,1249,0.028,0.1489,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-02,h11v04,1365,1249,0.0271,0.1445,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-03,h11v04,1365,1249,0.0262,0.1405,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-04,h11v04,1365,1249,0.0262,0.1402,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-05,h11v04,1365,1249,0.0261,0.1399,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-06,h11v04,1365,1249,0.0261,0.1396,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-07,h11v04,1365,1249,0.0261,0.1394,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-08,h11v04,1365,1249,0.0267,0.1402,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-09,h11v04,1365,1249,0.0267,0.14,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-10,h11v04,1365,1249,0.0268,0.1396,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-11,h11v04,1365,1249,0.0267,0.139,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-12,h11v04,1365,1249,0.0262,0.137,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-13,h11v04,1365,1249,0.0261,0.1355,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-14,h11v04,1365,1249,0.0262,0.135,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-15,h11v04,1365,1249,0.0267,0.1371,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-16,h11v04,1365,1249,0.0266,0.1369,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-17,h11v04,1365,1249,0.0268,0.1362,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-18,h11v04,1365,1249,0.027,0.1374,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-19,h11v04,1365,1249,0.0278,0.1407,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-20,h11v04,1365,1249,0.0278,0.1405,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-21,h11v04,1365,1249,0.0274,0.1396,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-22,h11v04,1365,1249,0.0274,0.1396,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-23,h11v04,1365,1249,0.0273,0.1395,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-24,h11v04,1365,1249,0.0266,0.1379,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-25,h11v04,1365,1249,0.0266,0.1378,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-26,h11v04,1365,1249,0.0264,0.1389,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-27,h11v04,1365,1249,0.0263,0.1378,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-28,h11v04,1365,1249,0.0263,0.1378,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-29,h11v04,1365,1249,0.0263,0.1377,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-11-30,h11v04,1365,1249,0.0263,0.1386,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-01,h11v04,1365,1249,0.0257,0.137,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-02,h11v04,1365,1249,0.0257,0.1373,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-03,h11v04,1365,1249,0.0255,0.1381,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-04,h11v04,1365,1249,0.0254,0.138,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-05,h11v04,1365,1249,0.0254,0.1379,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-06,h11v04,1365,1249,0.0254,0.1379,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-07,h11v04,1365,1249,0.0249,0.1387,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-08,h11v04,1365,1249,0.0249,0.1387,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-09,h11v04,1365,1249,0.0248,0.1387,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-10,h11v04,1365,1249,0.0248,0.1387,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-11,h11v04,1365,1249,0.0248,0.1387,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-12,h11v04,1365,1249,0.0271,0.1411,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-13,h11v04,1365,1249,0.0271,0.1475,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-14,h11v04,1365,1249,0.0272,0.1475,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-15,h11v04,1365,1249,0.0272,0.1476,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-16,h11v04,1365,1249,0.0273,0.1476,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-17,h11v04,1365,1249,0.0273,0.1477,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-18,h11v04,1365,1249,0.0273,0.1477,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-19,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-20,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-21,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-22,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-23,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-24,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-25,h11v04,1365,1249,0.0286,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-26,h11v04,1365,1249,0.0287,0.1495,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.4,ELKBR085,44.30985,-90.54836,2015-12-27,h11v04,1365,1249,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.4,ELKBR085,44.30985,-90.54836,2015-12-28,h11v04,1365,1249,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.4,ELKBR085,44.30985,-90.54836,2015-12-29,h11v04,1365,1249,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.4,ELKBR085,44.30985,-90.54836,2015-12-30,h11v04,1365,1249,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.4,ELKBR085,44.30985,-90.54836,2015-12-31,h11v04,1365,1249,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-01,h11v04,1372,1229,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-02,h11v04,1372,1229,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-03,h11v04,1372,1229,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-04,h11v04,1372,1229,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-05,h11v04,1372,1229,0.2079,0.3315,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-06,h11v04,1372,1229,0.2091,0.3325,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-07,h11v04,1372,1229,0.2104,0.3335,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-08,h11v04,1372,1229,0.2138,0.3378,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-09,h11v04,1372,1229,0.2144,0.3385,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-10,h11v04,1372,1229,0.215,0.3392,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-11,h11v04,1372,1229,0.2157,0.34,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-12,h11v04,1372,1229,0.2163,0.3408,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-13,h11v04,1372,1229,0.2159,0.3412,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-14,h11v04,1372,1229,0.2154,0.3416,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-15,h11v04,1372,1229,0.215,0.342,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-16,h11v04,1372,1229,0.2156,0.3429,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-17,h11v04,1372,1229,0.2162,0.3437,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
3.404347826,ELKBR142,44.27995,-90.61945,2015-01-18,h11v04,1372,1229,0.2168,0.3446,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
